Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Organization Description,Organization Industries,Organization Location,Organization Website,Organization Revenue Range,Funding Status,Investor Names
Series A - 54gene,https://www.crunchbase.com/funding_round/54gene-series-a--9ad84cc2,54gene,https://www.crunchbase.com/organization/54gene,Series A,15000000,USD,15000000,2020-04-14,,,,54gene is a healthcare startup that offers a genetics testing platform.,"Biotechnology, Genetics, Health Care, Life Science","Washington, District of Columbia, United States, North America",https://www.54gene.com/,,Early Stage Venture,"Adjuvant Capital, Aera VC, Better Ventures, Fifty Years, Ingressive Capital, KdT Ventures, Pioneer Fund, Raba, V8 Capital Partners, Y Combinator"
Seed Round - Menten AI,https://www.crunchbase.com/funding_round/menten-biotechnology-labs-inc-seed--4585ba8e,Menten AI,https://www.crunchbase.com/organization/menten-biotechnology-labs-inc,Seed,,,,2020-04-13,,,,Menten AI utilizes machine learning and quantum computing to design proteins for therapeutic and industrial purposes.,"Artificial Intelligence, Biotechnology, Chemical, Health Care, Life Science, Machine Learning, Pharmaceutical, Quantum Computing, Therapeutics","Palo Alto, California, United States, North America",http://menten.ai/,,Seed,Y Combinator
Seed Round - Fly.io,https://www.crunchbase.com/funding_round/fly-io-seed--78c8c327,Fly.io,https://www.crunchbase.com/organization/fly-io,Seed,3500000,USD,3500000,2020-04-10,,,,Fly.io runs application servers close to users.,"Apps, Computer, PaaS, Software, Web Hosting","Chicago, Illinois, United States, North America",https://fly.io/,$1M to $10M,Seed,"David Hodge, Elysium Venture Capital, Fuel Capital, Initialized Capital, Liquid 2 Ventures, Rebel Fund, SV Angel, Y Combinator"
Seed Round - Darmiyan,https://www.crunchbase.com/funding_round/darmiyan-seed--602dba87,Darmiyan,https://www.crunchbase.com/organization/darmiyan,Seed,6432250,USD,6432250,2020-04-10,,,,"Darmiyan is developing an AI-powered software platform for early detection, monitoring, and stratification of Alzheimer's disease","Artificial Intelligence, Biotechnology, Enterprise Software, Health Care, Health Diagnostics, Machine Learning, Medical, Software","San Francisco, California, United States, North America",https://www.darmiyan.com/,,Seed,"Eisai, IT-Farm, Y Combinator"
Seed Round - WorkClout,https://www.crunchbase.com/funding_round/workclout-seed--84519bcc,WorkClout,https://www.crunchbase.com/organization/workclout,Seed,2300000,USD,2300000,2020-04-07,,,,WorkClout is a SaaS company that helps manufacturers increase their operational efficiency.,"Manufacturing, SaaS, Software","Los Angeles, California, United States, North America",https://www.workclout.com/,$1M to $10M,Seed,"Liquid 2 Ventures, Mehta Ventures, Pioneer Fund, Soma Capital, Spider Capital, Y Combinator"
Seed Round - 1910 Genetics,https://www.crunchbase.com/funding_round/1910-genetics-seed--d43636ae,1910 Genetics,https://www.crunchbase.com/organization/1910-genetics,Seed,4100000,USD,4100000,2020-03-31,,,,"1910 Genetics is a biotechnology company integrating AI, computation and biological automation to improve drug development.","Biotechnology, Therapeutics","Boston, Massachusetts, United States, North America",http://www.1910genetics.com/,,Early Stage Venture,"Emles Advisors, FoundersX Ventures, Sam Altman, Scientia Ventures, Tuck Lye Koh, Y Combinator"
Seed Round - Pave,https://www.crunchbase.com/funding_round/pave-seed--961ed79a,Pave,https://www.crunchbase.com/organization/pave,Seed,950000,USD,950000,2020-03-31,,,,"Pave provides real-time compensation transparency tools that track, measure, and communicate the total compensation of employees.","Analytics, Database, Employee Benefits, Enterprise Software, Information Services, Lending, Predictive Analytics, Software","San Francisco, California, United States, North America",https://www.pave.com,$1M to $10M,Early Stage Venture,"Backend Capital, Graduate Fund, Village Global, Y Combinator"
Pre Seed Round - Letterdrop,https://www.crunchbase.com/funding_round/letterdrop-pre-seed--e4db406f,Letterdrop,https://www.crunchbase.com/organization/letterdrop,Pre-Seed,,,,2020-03-31,,,,The newsletter publishing tool for creators.,"Advertising Platforms, Blogging Platforms, Content Creators, Content Marketing, Email, Email Marketing, Software, Subscription Service","San Francisco, California, United States, North America",https://letterdrop.com,,Seed,Y Combinator
Seed Round - Grain,https://www.crunchbase.com/funding_round/grain-c423-seed--49dc70a2,Grain,https://www.crunchbase.com/organization/grain-c423,Seed,150000,USD,150000,2020-03-30,,,,Transform your debit card into a credit card,"Financial Services, FinTech","San Francisco, California, United States, North America",https://trygrain.com/,,Seed,"Leonis Investissement, Pioneer Fund, Y Combinator"
Seed Round - 99 Minutos,https://www.crunchbase.com/funding_round/99-minutos-seed--57281b93,99 Minutos,https://www.crunchbase.com/organization/99-minutos,Seed,150000,USD,150000,2020-03-30,,,,The fastest shipping for online shopping,"Delivery Service, E-Commerce, Internet, Logistics","Mexico City, Distrito Federal, Mexico, North America",http://www.99minutos.com/,,Seed,"Pioneer Fund, Streamlined Ventures, Wes Schwalje, Y Combinator"
Seed Round - 99minutos,https://www.crunchbase.com/funding_round/99minutos-seed--8baaa10a,99minutos,https://www.crunchbase.com/organization/99minutos,Seed,,,,2020-03-22,,,,99minutos provides the fastest shipping for online shopping in Latin America.,,,https://99minutos.com/,,Seed,"Christer Andersson, Y Combinator"
Seed Round - Handl,https://www.crunchbase.com/funding_round/handl-b2d3-seed--9b880ea1,Handl,https://www.crunchbase.com/organization/handl-b2d3,Seed,,,,2020-03-22,,,,API for data extraction from documents with superhuman accuracy.,"Artificial Intelligence, Document Management, InsurTech, Machine Learning","San Francisco, California, United States, North America",https://handl.ai,,Seed,"Pretiosum Ventures, Y Combinator"
Seed Round - Refund Giant,https://www.crunchbase.com/funding_round/refund-giant-seed--a20355e0,Refund Giant,https://www.crunchbase.com/organization/refund-giant,Seed,,,,2020-03-22,,,,Refund Giant develops a tax service platform intended to ditch the trail of forms and enjoy hassle-free tax returns.,"Credit, Financial Services, Travel","London, England, United Kingdom, Europe",https://www.refundgiant.com/,,Seed,"Creator Fund, Y Combinator"
Seed Round - Sayana,https://www.crunchbase.com/funding_round/sayana-seed--69bc9163,Sayana,https://www.crunchbase.com/organization/sayana,Seed,,,,2020-03-22,,,,Sayana is a mental wellness app that uses a chatbot-like interface to help users track their feelings while offering mindfulness tips.,"Health Care, Software, Wellness","San Francisco, California, United States, North America",https://www.sayana.app/,,Seed,"Gagarin Capital Partners, Y Combinator"
Series A - H1,https://www.crunchbase.com/funding_round/h1-series-a--2a373269,H1,https://www.crunchbase.com/organization/h1,Series A,12900000,USD,12900000,2020-03-22,,,,"H1 provides the largest global healthcare platform to help life sciences companies, hospitals, academic medical centers and health systems connect with providers, find clinical research, locate industry experts, and benchmark their organization.","Biotechnology, Health Care, Medical Device, Pharmaceutical","New York, New York, United States, North America",https://h1insights.com/,$10M to $50M,Early Stage Venture,"Baron Davis Enterprises, ClearPoint Investment Partners, dRx Capital, Jeff Hammerbacher, Liquid 2 Ventures, Menlo Ventures, Underscore VC, Y Combinator"
Seed Round - Savvy,https://www.crunchbase.com/funding_round/heysavvy-com-seed--cd4da8eb,Savvy,https://www.crunchbase.com/organization/heysavvy-com,Seed,,,,2020-03-22,,,,Savvy gives its users a single view of their customer by bringing together all of their separate cloud applications into one place.,"Content, Information Services, Information Technology","San Francisco, California, United States, North America",https://heysavvy.com/,Less than $1M,Seed,Y Combinator
Seed Round - Fair Square Medicare,https://www.crunchbase.com/funding_round/fair-square-medicare-seed--387cb4ab,Fair Square Medicare,https://www.crunchbase.com/organization/fair-square-medicare,Seed,,,,2020-03-22,,,,Fair Square Medicare provides a consumer-friendly way for seniors to buy health insurance.,"Elderly, Health Care, Health Insurance, Wellness","San Francisco, California, United States, North America",https://fairsquaremedicare.com/,,Seed,Y Combinator
Seed Round - Karat Financial,https://www.crunchbase.com/funding_round/karat-f5a7-seed--bc42566e,Karat Financial,https://www.crunchbase.com/organization/karat-f5a7,Seed,,,,2020-03-22,,,,Better financial products for digital creators & influencers,"Content Creators, Finance, Financial Services","San Francisco, California, United States, North America",https://www.trykarat.com/,,Seed,Y Combinator
Seed Round - Belvo,https://www.crunchbase.com/funding_round/belvo-seed--b313ea64,Belvo,https://www.crunchbase.com/organization/belvo,Seed,,,,2020-03-22,,,,Belvo is the Open Banking API platform in Latin America and the easiest way for users to connect their account to an app.,"Banking, Developer APIs, Finance, Financial Services, FinTech","Mexico City, Distrito Federal, Mexico, North America",https://belvo.com/,Less than $1M,Early Stage Venture,Y Combinator
Seed Round - Allscreen,https://www.crunchbase.com/funding_round/allscreen-seed--b7c40490,Allscreen,https://www.crunchbase.com/organization/allscreen,Seed,,,,2020-03-22,,,,Allscreen's intelligent platform helps brands both scale and sustain their digital content strategies.,"Advertising, Video","Culver City, California, United States, North America",http://www.allscreenhq.com/,,M&A,Y Combinator
Seed Round - Edlyft,https://www.crunchbase.com/funding_round/edlyft-seed--beba2711,Edlyft,https://www.crunchbase.com/organization/edlyft,Seed,,,,2020-03-22,,,,Support platform helping college students & adult learners through CS courses by pairing them with mentors and online group tutoring.,"E-Learning, Education","San Francisco, California, United States, North America",https://edlyft.com/,,Seed,Y Combinator
Seed Round - AirBoard,https://www.crunchbase.com/funding_round/airboard-seed--ba57026e,AirBoard,https://www.crunchbase.com/organization/airboard,Seed,,,,2020-03-22,,,,WORLD'S MOST POWERFUL DRONE – AUTOMATED AGTECH PESTICIDE SPRAYING,"Drones, Electronics, Travel","San Mateo, California, United States, North America",https://www.airboard.co/,Less than $1M,Seed,Y Combinator
Seed Round - LabGrid,https://www.crunchbase.com/funding_round/labgrid-seed--7e97b91a,LabGrid,https://www.crunchbase.com/organization/labgrid,Seed,,,,2020-03-22,,,,"Track projects with LabGrid to stay organized, reduce turnaround time and quickly collaborate with global vendors and stakeholders.",,,https://labgrid.com/,,Seed,Y Combinator
Seed Round - Grain,https://www.crunchbase.com/funding_round/grain-intelligence-seed--20ef534f,Grain,https://www.crunchbase.com/organization/grain-intelligence,Seed,,,,2020-03-22,,,,Record & share the best parts of your video calls,"Software, Video Conferencing","San Mateo, California, United States, North America",https://www.grain.co/,,Seed,Y Combinator
Seed Round - StayQrious,https://www.crunchbase.com/funding_round/stayqrious-seed--904669e3,StayQrious,https://www.crunchbase.com/organization/stayqrious,Seed,,,,2020-03-22,,,,StayQrious is an edtech company that focusses on essential 21st century skills through live online coding classes.,"E-Learning, EdTech, Education","Bangalore, Karnataka, India, Asia",https://stayqrious.com/,,Seed,Y Combinator
Seed Round - Pashi,https://www.crunchbase.com/funding_round/pashi-seed--72771852,Pashi,https://www.crunchbase.com/organization/pashi,Seed,,,,2020-03-22,,,,"Pashi develops a software that makes it easy to design, monitor, and optimize production lines.","Manufacturing, Product Design, Productivity Tools, Software","San Francisco, California, United States, North America",https://pashi.com/,,Seed,Y Combinator
Pre Seed Round - Pahamify,https://www.crunchbase.com/funding_round/pahamify-pre-seed--5538b696,Pahamify,https://www.crunchbase.com/organization/pahamify,Pre-Seed,150000,USD,150000,2020-03-19,,,,Pahamify is a EdTech Startup with a vision to create education super app that provides high quality content.,"E-Learning, Education","Bogor, Jawa Barat, Indonesia, Asia",https://pahamify.com/,,Early Stage Venture,Y Combinator
Seed Round - Nexu,https://www.crunchbase.com/funding_round/nexu-seed--db9c5989,Nexu,https://www.crunchbase.com/organization/nexu,Seed,1600000,USD,1600000,2020-03-18,,,,Nexu is a financing platform for Latin American car dealerships.,"Financial Services, FinTech, Internet, Leasing, Lending, Productivity Tools","Mexico City, Distrito Federal, Mexico, North America",http://www.nexu.mx,$1M to $10M,Seed,"Arrebol Capital, Dennis Steele, Eric Rea, Outbound Ventures, Soma Capital, Tresalia Capital, TwentyTwo VC, Y Combinator"
Seed Round - Stark Bank,https://www.crunchbase.com/funding_round/stark-bank-seed--55f180d4,Stark Bank,https://www.crunchbase.com/organization/stark-bank,Seed,,,,2020-03-18,,,,Stark Bank is the bank for the next generation of companies in Brazil,"Banking, Financial Services, FinTech, Payments, Productivity Tools","São Paulo, Sao Paulo, Brazil, South America",https://starkbank.com,,Seed,"Foundation Capital, Y Combinator"
Series A - Quit Genius,https://www.crunchbase.com/funding_round/quit-genius-87bd-series-a--0c9d564d,Quit Genius,https://www.crunchbase.com/organization/quit-genius-87bd,Series A,12000000,USD,12000000,2020-03-18,,,,Quit Genius is pioneering digital therapeutics for multiple addictions.,"Employee Benefits, Health Care, Medical, mHealth, Wellness","San Francisco, California, United States, North America",http://www.quitgenius.com,Less than $1M,Early Stage Venture,"Burda Principal Investments, IFG.VC, Octopus Ventures, Serena Ventures, StartUp Health, Triple Point Ventures, Venus Williams, Y Combinator"
Seed Round - Cyberdontics,https://www.crunchbase.com/funding_round/cyberdontics-seed--61fc1a7e,Cyberdontics,https://www.crunchbase.com/organization/cyberdontics,Seed,,,,2020-03-18,,,,Cyberdontics provides advanced dental drill services.,"Dental, Health Care","Castlegar, British Columbia, Canada, North America",https://www.cyberdontics.co/,$1M to $10M,Seed,Y Combinator
Seed Round - Volumetric,https://www.crunchbase.com/funding_round/volumetric-bio-seed--b2c04297,Volumetric,https://www.crunchbase.com/organization/volumetric-bio,Seed,,,,2020-03-18,,,,Volumetric is an advanced biomaterials and biofabrication company.,"3D Printing, Advanced Materials, Biotechnology","Houston, Texas, United States, North America",https://volumetricbio.com/,,Seed,Y Combinator
Seed Round - Glimpse,https://www.crunchbase.com/funding_round/glimpse-838d-seed--b68b61a2,Glimpse,https://www.crunchbase.com/organization/glimpse-838d,Seed,,,,2020-03-18,,,,Glimpse is a software company that specializes in video conversations with your friends.,"Apps, Software","San Francisco, California, United States, North America",https://www.joinglimpse.com,,Seed,Y Combinator
Seed Round - Nimbus,https://www.crunchbase.com/funding_round/nimbus-169c-seed--63147dea,Nimbus,https://www.crunchbase.com/organization/nimbus-169c,Seed,,,,2020-03-18,,,,Nimbus is tackling the growing problems of traffic congestion and climate change with a new transportation system.,Automotive,"Ann Arbor, Michigan, United States, North America",https://www.nimbus.green,$1M to $10M,Seed,Y Combinator
Seed Round - Synapsica Healthcare Inc.,https://www.crunchbase.com/funding_round/synapsica-seed--d9da388f,Synapsica Healthcare Inc.,https://www.crunchbase.com/organization/synapsica,Seed,,,,2020-03-18,,,,Synapsica is a healthtech and teleradiology firm that provides an AI-enabled automation of diagnostic radiology workflow and reporting.,"Artificial Intelligence, Health Care, Health Diagnostics, Information Technology, Machine Learning, Medical, Natural Language Processing, Predictive Analytics, Software","New Delhi, Delhi, India, Asia",https://www.synapsica.com,,Seed,Y Combinator
Series A - Deepgram,https://www.crunchbase.com/funding_round/deepgram-series-a--2ec27ad2,Deepgram,https://www.crunchbase.com/organization/deepgram,Series A,12000000,USD,12000000,2020-03-18,,,,Deepgram is a technology startup that develops an enterprise-focused automatic speech transcription and analysis platform.,"Artificial Intelligence, Audio, Developer APIs, Speech Recognition","San Francisco, California, United States, North America",https://deepgram.com/,Less than $1M,Early Stage Venture,"Nvidia GPU Ventures, SAP.iO, Wing Venture Capital, Y Combinator"
Venture Round - Yassir,https://www.crunchbase.com/funding_round/yassir-series-unknown--bffc0a1a,Yassir,https://www.crunchbase.com/organization/yassir,Venture - Series Unknown,150000,USD,150000,2020-03-17,,,,Yassir is a transport service that uses smartphone app and allows everyone to book drivers and move around safely.,"Apps, Information Technology, Transportation","Algiers, Alger, Algeria, Africa",https://yassir.io/,$1M to $10M,,"Daintree.VC, Rebel Fund, Y Combinator"
Seed Round - Swipe,https://www.crunchbase.com/funding_round/swipe-4c14-seed--4f05e164,Swipe,https://www.crunchbase.com/organization/swipe-4c14,Seed,150000,USD,150000,2020-03-17,,,,Swipe is allows small businesses to access finance by providing them with credit using its business credit card.,"Finance, Financial Services","Lagos, Lagos, Nigeria, Africa",https://www.getswipe.com/,,Seed,Y Combinator
Seed Round - WorkPay,https://www.crunchbase.com/funding_round/tozzaplus-seed--0645e1b4,WorkPay,https://www.crunchbase.com/organization/tozzaplus,Seed,150000,USD,150000,2020-03-17,,,,WorkPay is a payroll processing company for small and medium sized businesses in Africa.,"Human Resources, Payments, Software","Nairobi, Nairobi Area, Kenya, Africa",https://workpay.co.ke/,,Seed,Y Combinator
Seed Round - SEND,https://www.crunchbase.com/funding_round/send-6a97-seed--354a11fc,SEND,https://www.crunchbase.com/organization/send-6a97,Seed,150000,USD,150000,2020-03-17,,,,SEND is a digital freight forwarder and customs broker for Africa.,"Freight Service, Logistics, Supply Chain Management","Yaba, Lagos, Nigeria, Africa",https://www.send.ng,$1M to $10M,Seed,Y Combinator
Seed Round - NUMI,https://www.crunchbase.com/funding_round/numi-153c-seed--5a66d54e,NUMI,https://www.crunchbase.com/organization/numi-153c,Seed,150000,USD,150000,2020-03-17,,,,NUMI is the ecommerce engine for ambitious African merchants,"E-Commerce, Internet","San Francisco, California, United States, North America",https://www.numi.tech/,,Seed,Y Combinator
Seed Round - Bamboo,https://www.crunchbase.com/funding_round/bamboo-eacd-seed--ae78a323,Bamboo,https://www.crunchbase.com/organization/bamboo-eacd,Seed,150000,USD,150000,2020-03-17,,,,"Bamboo is a digital investment platform that provides real-time access to buy, hold, or sell stocks.","Financial Services, FinTech, Information Technology, Stock Exchanges","Lekki, Lagos, Nigeria, Africa",http://investbamboo.com/,,Seed,"Rebel Fund, Y Combinator"
Venture Round - CrowdForce,https://www.crunchbase.com/funding_round/mobile-forms-series-unknown--86cb417b,CrowdForce,https://www.crunchbase.com/organization/mobile-forms,Venture - Series Unknown,150000,USD,150000,2020-03-17,,,,CrowdForce is an offline distribution network for market research and financial services.,"Big Data, Blockchain, Crowdsourcing, Database, Financial Services, FinTech, Mobile","San Francisco, California, United States, North America",https://crowdforce.io/,$1M to $10M,,Y Combinator
Pre Seed Round - Healthlane,https://www.crunchbase.com/funding_round/healthlane-pre-seed--cc9ff327,Healthlane,https://www.crunchbase.com/organization/healthlane,Pre-Seed,150000,USD,150000,2020-03-17,,,,Healthlane offers an application that helps people to easily get quality and affordable healthcare services.,"Health Care, Medical, Software","Lagos, Lagos, Nigeria, Africa",http://healthlane.co/,,Seed,Y Combinator
Pre Seed Round - Tambua Health,https://www.crunchbase.com/funding_round/tambua-health-pre-seed--20584a7f,Tambua Health,https://www.crunchbase.com/organization/tambua-health,Pre-Seed,150000,USD,150000,2020-03-17,,,,Tambua Health uses lung sound analysis to transform the diagnosis and treatment of respiratory diseases.,"Health Care, Health Diagnostics, Wellness","San Francisco, California, United States, North America",https://www.tambuahealth.com,,Seed,Y Combinator
Seed Round - Avion,https://www.crunchbase.com/funding_round/avion-seed--fb377aaa,Avion,https://www.crunchbase.com/organization/avion,Seed,150000,USD,150000,2020-03-17,,,,Avion is an autonomous aerial network that delivers medicals and vaccine supplies via drones.,"Aerospace, Drones, Medical","San Francisco, California, United States, North America",http://www.avionuas.com/,$1M to $10M,Seed,Y Combinator
Seed Round - Termii,https://www.crunchbase.com/funding_round/termii-networks-seed--2a5de8d6,Termii,https://www.crunchbase.com/organization/termii-networks,Seed,150000,USD,150000,2020-03-17,,,,"Termii helps African businesses communicate with customers across SMS, email, voice, and instant messaging channels.","Digital Marketing, Digital Media, Email Marketing, Marketing Automation, Messaging, SMS","New Lagos, Lagos, Nigeria, Africa",https://termii.com,$1M to $10M,Seed,Y Combinator
Seed Round - ZeoAuto,https://www.crunchbase.com/funding_round/zeo-auto-seed--1343ab76,ZeoAuto,https://www.crunchbase.com/organization/zeo-auto,Seed,150000,USD,150000,2020-03-16,,,,Zeo Auto operates as fleet management and tracking software for commercial vehicles.,"Automotive, Fleet Management, GPS, Software","Mumbai, Maharashtra, India, Asia",http://www.zeoauto.com/,Less than $1M,Seed,"Pioneer Fund, Soma Capital, Y Combinator"
Seed Round - NearPe,https://www.crunchbase.com/funding_round/nearpe-seed--f57f7df9,NearPe,https://www.crunchbase.com/organization/nearpe,Seed,150000,USD,150000,2020-03-16,,,,NearPe is a cash collection payment gateway for online retail payments.,"Financial Services, Payments","Noida, Uttar Pradesh, India, Asia",https://nearpe.com,,Seed,Y Combinator
Seed Round - Legionfarm,https://www.crunchbase.com/funding_round/legionfarm-seed--622b95e0,Legionfarm,https://www.crunchbase.com/organization/legionfarm,Seed,4500000,USD,4500000,2020-03-16,,,,LegionFarm connects gamers with in-game training and assistance from professional players.,"Gamification, Gaming, Internet","San Francisco, California, United States, North America",http://legionfarm.com/,$1M to $10M,,"ACE & Company, AltaIR Capital, Andrey Doronichev, AngelList, Ankur Nagpal, Asahi Media Lab Ventures, Kevin Lin, Scrum Ventures, SLVC, SVB Financial Group, XRM Media, Y Combinator"
Pre Seed Round - Chutney,https://www.crunchbase.com/funding_round/chutney-17bc-pre-seed--8e36d931,Chutney,https://www.crunchbase.com/organization/chutney-17bc,Pre-Seed,150000,USD,150000,2020-03-16,,,,Chutney is an online store that offers fresh fruits and vegetables at wholesale prices.,"B2B, E-Commerce, Fruit, Supply Chain Management, Wholesale","Coimbatore, Tamil Nadu, India, Asia",http://chutneystore.com/,,Seed,Y Combinator
Seed Round - Teleo,https://www.crunchbase.com/funding_round/teleo-seed--14a26e00,Teleo,https://www.crunchbase.com/organization/teleo,Seed,,,,2020-03-16,,,,Teleo provides construction equipment by converting existing fleet into remote-controlled robots.,"Construction, Fleet Management, Robotics","Palo Alto, California, United States, North America",http://www.teleo.ai/,,Seed,"Brian McClendon, Kyle Vogt, Manik Gupta, Trevor Blackwell, Trucks Venture Capital, Y Combinator"
Seed Round - Atmo,https://www.crunchbase.com/funding_round/froglabs-seed--0f2333c5,Atmo,https://www.crunchbase.com/organization/froglabs,Seed,150000,USD,150000,2020-03-16,,,,Predicts how weather impacts the business performance.,"Analytics, Artificial Intelligence, Machine Learning, Software","San Francisco, California, United States, North America",https://atmo.ai/,$1M to $10M,Seed,"Elysium Venture Capital, Y Combinator"
Seed Round - Apartio,https://www.crunchbase.com/funding_round/apartio-seed--cad50424,Apartio,https://www.crunchbase.com/organization/apartio,Seed,150000,USD,150000,2020-03-16,,,,"Apartio is a hotel service company that offers accommodation with free TV, WiFi, and air conditioning for travelers and customers.","Hospitality, Hotel, Travel Accommodations","São Paulo, Sao Paulo, Brazil, South America",http://www.apartio.com.br,,Seed,"BIG BETS, Y Combinator"
Seed Round - Taiv,https://www.crunchbase.com/funding_round/taiv-seed--fde5a372,Taiv,https://www.crunchbase.com/organization/taiv,Seed,500000,USD,500000,2020-03-16,,,,Taiv replaces commercials on live TV so that businesses can show more relevant advertisements instead.,"Advertising, Advertising Platforms, Digital Marketing, Digital Signage, Hardware, Information Technology, Internet of Things","Winnipeg, Manitoba, Canada, North America",https://www.taiv.tv,,,"Conexus Financial Partners, Golden Opportunities Fund, Y Combinator"
Seed Round - Bego,https://www.crunchbase.com/funding_round/bego-5fd1-seed--7b721a68,Bego,https://www.crunchbase.com/organization/bego-5fd1,Seed,,,,2020-03-16,,,,Bego is a cargo company that specialize in container and transport boxes.,"Freight Service, Software, Transportation","Salinas, San Luis Potosi, Mexico, North America",http://www.begomx.com/,,Seed,"FundersClub, Global Founders Capital, Y Combinator"
Seed Round - Ello,https://www.crunchbase.com/funding_round/trustle-seed--9363241a,Ello,https://www.crunchbase.com/organization/trustle,Seed,150000,USD,150000,2020-03-16,,,,The world’s first AI reading coach that works with real books.,"Apps, Artificial Intelligence, E-Learning, Education","San Francisco, California, United States, North America",https://www.helloello.com/,Less than $1M,Seed,"Elysium Venture Capital, Y Combinator"
Seed Round - Talyn Air,https://www.crunchbase.com/funding_round/talyn-air-seed--66d8673c,Talyn Air,https://www.crunchbase.com/organization/talyn-air,Seed,1500000,USD,1500000,2020-03-16,,,,Talyn Air is an electric vertical takeoff and landing aircraft system.,"Air Transportation, Electric Vehicle, Electronics","Los Angeles, California, United States, North America",http://www.talyn.com,Less than $1M,Seed,"Andrea Dusi, Pay It Forward, Y Combinator"
Pre Seed Round - Paragon,https://www.crunchbase.com/funding_round/paragon-853c-pre-seed--69bde548,Paragon,https://www.crunchbase.com/organization/paragon-853c,Pre-Seed,150000,USD,150000,2020-03-16,,,,Paragon makes it easy to integrate your product with the SaaS apps your customers use.,"Data Center Automation, Data Integration, Developer APIs, Productivity Tools, SaaS, Software","Los Angeles, California, United States, North America",https://www.useparagon.com,,Seed,"FundersClub, Jovono, Y Combinator"
Seed Round - Rosebud AI,https://www.crunchbase.com/funding_round/rosebud-ai-seed--c102c9fe,Rosebud AI,https://www.crunchbase.com/organization/rosebud-ai,Seed,1500000,USD,1500000,2020-03-16,,,,Rosebud AI uses deep learning to create photos and videos of virtual models for brand advertising and entertainment.,"Artificial Intelligence, Photo Editing, Photography, Video Advertising","San Francisco, California, United States, North America",https://www.rosebud.ai/,Less than $1M,Seed,"Amplify Partners, Ilya Sutskever, Kevin Lin, Khosla Ventures, Lux Capital, Y Combinator"
Seed Round - Freshpaint,https://www.crunchbase.com/funding_round/freshpaint-seed--b699e5e8,Freshpaint,https://www.crunchbase.com/organization/freshpaint,Seed,150000,USD,150000,2020-03-16,,,,Freshpaint develops a software that facilitates marketing by collecting customer data.,"Data Mining, Information Services, Software","San Francisco, California, United States, North America",https://freshpaint.io/,$1M to $10M,Seed,"BT Growth Capital, Pioneer Fund, Y Combinator"
Seed Round - PostEra,https://www.crunchbase.com/funding_round/postera-e932-seed--8cf92b9b,PostEra,https://www.crunchbase.com/organization/postera-e932,Seed,150000,USD,150000,2020-03-16,,,,Medicinal Chemistry as a Service powered by Machine Learning,"Artificial Intelligence, Biotechnology, Machine Learning, Pharmaceutical, Therapeutics","San Francisco, California, United States, North America",https://postera.ai/,$1M to $10M,Seed,"ACE & Company, Pioneer Fund, Y Combinator"
Seed Round - UrbanKisaan,https://www.crunchbase.com/funding_round/urbankisaan-seed--1c72ded1,UrbanKisaan,https://www.crunchbase.com/organization/urbankisaan,Seed,1500000,USD,1500000,2020-03-16,,,,UrbanKisaan builds vertical farms in India and sells the produce directly to consumers via subscription based app.,"Agriculture, E-Commerce, Farming, Horticulture","Hyderabad, Andhra Pradesh, India, Asia",https://www.urbankisaan.com/,,Seed,"Pioneer Fund, Y Combinator"
Seed Round - Turing Labs,https://www.crunchbase.com/funding_round/turing-labs-inc-seed--13253df6,Turing Labs,https://www.crunchbase.com/organization/turing-labs-inc,Seed,150000,USD,150000,2020-03-16,,,,Turing is a research and development digital platform that improves speed-to-market for consumer goods.,"Product Design, Product Management, Software","New York, New York, United States, North America",https://www.turingsaas.com/,$1M to $10M,Seed,"Rebel Fund, Y Combinator"
Seed Round - yBANQ,https://www.crunchbase.com/funding_round/ybanq-seed--05a6e847,yBANQ,https://www.crunchbase.com/organization/ybanq,Seed,150000,USD,150000,2020-03-16,,,,yBANQ is a fintech startup that simplifies collection and reconciliation for large B2B businesses in India.,"B2B, Financial Services, FinTech, Management Consulting, Software","Bengaluru, Karnataka, India, Asia",https://ybanq.com/,Less than $1M,Seed,"Daniel Schryer, Y Combinator"
Seed Round - TradeUp,https://www.crunchbase.com/funding_round/tradeup-seed--ce9ad30a,TradeUp,https://www.crunchbase.com/organization/tradeup,Seed,,,,2020-03-16,,,,TradeUp provides alternative student financial aid while training for a new career.,"Education, Finance, Financial Services, Vocational Education","San Francisco, California, United States, North America",https://www.wetradeup.com/,Less than $1M,Seed,"Rebel Fund, Y Combinator"
Seed Round - DeepSource,https://www.crunchbase.com/funding_round/deepsource-seed--1d6c9e49,DeepSource,https://www.crunchbase.com/organization/deepsource,Seed,150000,USD,150000,2020-03-16,,,,Deepsource is an enterprise tech startup that provides an automated tool to review codes.,"Developer APIs, Developer Tools, Enterprise Software, Internet, Software","San Francisco, California, United States, North America",https://deepsource.io,$1M to $10M,Seed,"FundersClub, Pioneer Fund, Y Combinator"
